Worker ID,Finished,Begin,,End,,Step 1,Step 2,,,,,,,,,Step 3,,,,,,,,,,,,,,,,,Step 4,Step 5,,,Step 6,,,Step 7,,,Step 8,,,Step 9,Step 10,,,Step 11,,,Step 12,,,Step 13,,,Step 14,,,Step 15,,,Step 16,,,Step 17,,,Step 18,,,Step 19,,,Step 20,,,Step 21,,,Step 22,,,Step 23,,,Step 24,,,Step 25,,,Step 26,,,Step 27,,,Step Order
,,Date,Time,Date,Time,Duration,Duration,Results,,,,,,,,Duration,Results,,,,,,,,,,,,,,,,Duration,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,
 
A12IHTKQFQIPD1,Yes,02.07.2018,08:24:39,02.07.2018,08:31:01,5,16,Male,2,35-44 years old,5,America,1,Service,7,55,Paid streaming video services,2,Extremely often,1,No difference,3,Afternoon,2,more than 2 hours but less than 3 hours,4,Science-Fiction,3,Surfing in the web,1,TV,2,11,17,Fair,3,12,Excellent,5,11,Excellent,5,12,Excellent,5,4,11,Good,4,13,Fair,3,12,Good,4,12,Fair,3,12,Good,4,26,Poor,2,15,Fair,3,16,Good,4,11,Good,4,13,Good,4,13,Good,4,12,Excellent,5,11,Poor,2,11,Good,4,14,Excellent,5,13,Good,4,12,Poor,2,12,Good,4,1 2 3 4 6 7 8 5 9 24 27 21 26 12 25 22 13 17 16 20 19 23 14 10 11 15 18 28 
A15SUPIZ05ZFCD,Yes,02.07.2018,08:23:56,02.07.2018,08:29:38,8,12,Male,2,25-34 years old,4,America,1,Industrial and manufacturing,3,38,Paid streaming video services,2,Extremely often,1,No difference,3,Afternoon,2,more than 1 hour but less than 2 hours,3,Action/adventure,11,Relaxing,3,TV,2,13,14,Fair,3,11,Good,4,12,Good,4,15,Good,4,3,12,Good,4,11,Fair,3,11,Good,4,13,Fair,3,13,Fair,3,11,Fair,3,13,Good,4,11,Good,4,11,Good,4,12,Good,4,12,Good,4,14,Good,4,10,Fair,3,12,Fair,3,14,Good,4,12,Good,4,11,Fair,3,13,Good,4,1 2 3 4 5 7 8 6 9 20 18 13 25 23 14 24 26 16 27 15 21 12 19 17 11 22 10 28 
A17W1MZK5NF0J8,Yes,02.07.2018,08:21:27,02.07.2018,08:31:48,13,24,Male,2,25-34 years old,4,America,1,Ciencia y Tecnología,5,48,Servicios gratuitos de transmisión de video,1,Muy a menudo,2,Durante la semana,1,Tarde,2,más de 1 hora pero menos de 2 horas,3,Deportes,1,Navegando en la web,1,Ordenador portátil,3,16,12,Good,4,22,Fair,3,17,Bad,1,31,Good,4,10,15,Good,4,11,Good,4,27,Good,4,12,Excellent,5,20,Good,4,14,Good,4,19,Good,4,169,Bueno,4,24,Good,4,12,Excellent,5,14,Excellent,5,11,Good,4,11,Excellent,5,11,Excellent,5,22,Excellent,5,12,Excellent,5,13,Excellent,5,11,Excellent,5,1 2 3 4 5 8 6 7 9 10 18 24 12 17 20 25 19 23 14 22 13 16 21 26 15 27 11 28 
A183WYXN12P2TJ,Yes,02.07.2018,08:25:09,02.07.2018,08:31:14,2,6,Male,2,35-44 years old,5,America,1,Science and technology,5,19,Free streaming video services,1,Very often,2,During the week,1,Afternoon,2,more than 2 hours but less than 3 hours,4,News,7,Surfing in the web,1,Phone,4,2,9,Good,4,17,Good,4,19,Good,4,19,Good,4,2,27,Good,4,21,Good,4,9,Excellent,5,10,Good,4,36,Excellent,5,9,Good,4,10,Excellent,5,13,Good,4,10,Good,4,9,Good,4,9,Excellent,5,12,Excellent,5,10,Good,4,20,Good,4,9,Excellent,5,28,Good,4,9,Good,4,19,Excellent,5,1 2 3 4 5 7 6 8 9 10 16 21 25 14 27 23 11 22 26 12 15 18 20 24 17 19 13 28 
A187VXD4ETY6M2,No,02.07.2018,08:24:59,02.07.2018,08:25:04,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 2 3 4 8 5 7 6 9 25 18 10 14 16 15 11 23 19 13 17 21 24 12 26 22 20 27 28 
A18SXC3JEN1O0U,Yes,02.07.2018,08:22:52,02.07.2018,08:29:49,24,13,Male,2,55-64 years old,7,America,1,Other field,10,52,Free streaming video services,1,Very often,2,No difference,3,Afternoon,2,more than 1 hour but less than 2 hours,3,Coemdy,6,Relaxing,3,Laptop,3,17,15,Good,4,15,Good,4,13,Excellent,5,13,Excellent,5,3,12,Good,4,12,Good,4,19,Excellent,5,14,Excellent,5,14,Good,4,17,Good,4,13,Good,4,13,Good,4,13,Good,4,12,Good,4,14,Good,4,13,Excellent,5,18,Good,4,13,Excellent,5,12,Excellent,5,17,Excellent,5,13,Excellent,5,13,Excellent,5,1 2 3 4 6 5 8 7 9 15 13 27 16 14 11 17 26 21 20 19 12 18 25 23 24 22 10 28 
A1945USNZHTROX,Yes,02.07.2018,08:24:57,02.07.2018,08:30:14,4,10,Male,2,35-44 years old,5,America,1,Science and technology,5,24,Paid streaming video services,2,Extremely often,1,No difference,3,Afternoon,2,more than 1 hour but less than 2 hours,3,Science-Fiction,3,Relaxing,3,TV,2,2,11,Fair,3,10,Good,4,11,Good,4,9,Fair,3,2,11,Good,4,12,Fair,3,10,Good,4,14,Fair,3,10,Fair,3,10,Fair,3,12,Fair,3,12,Good,4,13,Fair,3,12,Fair,3,12,Fair,3,11,Good,4,11,Fair,3,26,Fair,3,12,Good,4,17,Good,4,11,Good,4,18,Fair,3,1 2 3 4 7 6 8 5 9 13 21 10 18 11 24 27 25 23 12 14 15 17 16 20 26 19 22 28 
A1AQQFJAF8CI4H,Yes,02.07.2018,09:29:01,02.07.2018,09:35:42,17,6,Male,2,25-34 years old,4,America,1,Other field,10,28,Paid streaming video services,2,Extremely often,1,No difference,3,Afternoon,2,more than 4 hours,6,Coemdy,6,Relaxing,3,TV,2,2,11,Fair,3,17,Excellent,5,26,Excellent,5,11,Excellent,5,3,12,Good,4,11,Fair,3,12,Excellent,5,26,Fair,3,21,Good,4,15,Fair,3,20,Good,4,13,Excellent,5,10,Excellent,5,34,Good,4,12,Excellent,5,10,Excellent,5,15,Fair,3,11,Good,4,11,Excellent,5,18,Good,4,18,Fair,3,11,Good,4,1 2 3 4 6 7 8 5 9 12 23 20 26 19 25 18 11 22 10 14 24 17 16 21 27 15 13 28 
