Worker ID,Finished,Begin,,End,,Step 1,Step 2,,,,,,,,,Step 3,,,,,,,,,,,,,,,,,Step 4,Step 5,,,Step 6,,,Step 7,,,Step 8,,,Step 9,Step 10,,,Step 11,,,Step 12,,,Step 13,,,Step 14,,,Step 15,,,Step 16,,,Step 17,,,Step 18,,,Step 19,,,Step 20,,,Step 21,,,Step 22,,,Step 23,,,Step 24,,,Step 25,,,Step 26,,,Step 27,,,Step Order
,,Date,Time,Date,Time,Duration,Duration,Results,,,,,,,,Duration,Results,,,,,,,,,,,,,,,,Duration,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,,Duration,Results,
 
A114JRUBJ5IN7D,Yes,02.07.2018,08:47:20,02.07.2018,08:53:15,7,10,Male,2,18-24 years old,3,America,1,Business,2,46,Paid streaming video services,2,Very often,2,No difference,3,Afternoon,2,more than 30 minutes but less than an hour,2,Coemdy,6,Relaxing,3,TV,2,8,13,Good,4,12,Good,4,13,Excellent,5,14,Excellent,5,3,12,Excellent,5,12,Good,4,13,Good,4,12,Good,4,12,Excellent,5,13,Good,4,12,Excellent,5,12,Excellent,5,16,Good,4,13,Good,4,13,Good,4,13,Excellent,5,13,Good,4,12,Good,4,16,Excellent,5,12,Excellent,5,11,Good,4,12,Good,4,1 2 3 4 5 6 8 7 9 13 26 20 19 23 17 21 16 15 18 14 27 22 25 10 24 12 11 28 
A1790ZUAAUYCJ,Yes,02.07.2018,08:48:43,02.07.2018,08:57:14,4,14,Female,1,25-34 years old,4,America,1,Industrial and manufacturing,3,50,Free streaming video services,1,Extremely often,1,During the week,1,Afternoon,2,more than 30 minutes but less than an hour,2,Sports,1,Relaxing,3,Laptop,3,8,16,Excellent,5,12,Excellent,5,14,Excellent,5,15,Excellent,5,6,14,Excellent,5,16,Excellent,5,19,Excellent,5,12,Good,4,12,Excellent,5,13,Good,4,42,Excellent,5,16,Good,4,18,Excellent,5,12,Good,4,14,Excellent,5,15,Excellent,5,12,Excellent,5,12,Good,4,21,Excellent,5,15,Excellent,5,13,Good,4,96,Excellent,5,1 2 3 4 5 7 8 6 9 10 21 27 13 17 15 24 19 16 12 26 22 20 25 14 11 23 18 28 
A17W1MZK5NF0J8,Yes,02.07.2018,08:46:30,02.07.2018,08:54:07,6,58,Male,2,25-34 years old,4,America,1,Science and technology,5,20,Free streaming video services,1,Muy a menudo,2,Durante la semana,1,Tarde,2,más de 1 hora pero menos de 2 horas,3,Deportes,1,Navegando en la web,1,Ordenador portátil,3,6,9,Good,4,12,Good,4,9,Good,4,10,Good,4,3,19,Excellent,5,16,Good,4,11,Good,4,10,Good,4,11,Excellent,5,15,Good,4,12,Good,4,13,Excellent,5,23,Good,4,11,Good,4,44,Excellent,5,11,Good,4,12,Excellent,5,20,Excellent,5,44,Good,4,31,Good,4,10,Good,4,11,Good,4,1 2 3 4 6 8 7 5 9 21 15 23 10 17 26 18 12 14 11 20 16 19 24 13 22 25 27 28 
A183WYXN12P2TJ,Yes,02.07.2018,08:27:00,02.07.2018,08:37:15,5,46,Male,2,35-44 years old,5,America,1,Science and technology,5,32,Free streaming video services,1,Very often,2,During the week,1,Afternoon,2,more than 2 hours but less than 3 hours,4,News,7,Surfing in the web,1,Phone,4,1,10,Excellent,5,22,Good,4,40,Good,4,128,Good,4,1,10,Excellent,5,35,Good,4,9,Good,4,9,Good,4,14,Good,4,8,Excellent,5,14,Good,4,11,Good,4,83,Good,4,10,Excellent,5,9,Good,4,11,Excellent,5,16,Good,4,42,Good,4,16,Good,4,14,Good,4,10,Good,4,9,Good,4,1 2 3 4 6 7 8 5 9 24 13 22 21 27 16 25 23 18 20 11 17 14 26 12 15 10 19 28 
A187VXD4ETY6M2,Yes,02.07.2018,08:26:06,02.07.2018,08:31:45,18,7,Female,1,25-34 years old,4,America,1,Service,7,14,Paid streaming video services,2,Moderately often,3,No difference,3,Afternoon,2,more than 1 hour but less than 2 hours,3,Science-Fiction,3,Surfing in the web,1,Tablet,1,2,18,Good,4,15,Fair,3,10,Good,4,12,Good,4,2,12,Excellent,5,15,Fair,3,11,Good,4,10,Bad,1,13,Good,4,12,Fair,3,15,Fair,3,13,Good,4,13,Good,4,14,Good,4,10,Good,4,12,Fair,3,11,Poor,2,15,Poor,2,13,Good,4,16,Fair,3,26,Poor,2,10,Poor,2,1 2 3 4 5 7 6 8 9 24 11 10 18 19 26 13 23 12 16 14 21 25 22 17 20 15 27 28 
A18G2CLYSTENK,Yes,02.07.2018,08:47:54,02.07.2018,08:55:26,18,24,Male,2,25-34 years old,4,America,1,Service,7,95,Free streaming video services,1,Extremely often,1,No difference,3,Afternoon,2,more than 2 hours but less than 3 hours,4,Documentary,14,Studying,2,Laptop,3,3,15,Poor,2,10,Good,4,16,Good,4,17,Excellent,5,3,12,Good,4,11,Fair,3,12,Good,4,12,Good,4,11,Fair,3,31,Fair,3,14,Good,4,16,Good,4,11,Good,4,15,Good,4,13,Good,4,13,Excellent,5,11,Good,4,14,Excellent,5,12,Good,4,12,Good,4,11,Fair,3,20,Excellent,5,1 2 3 4 5 7 6 8 9 15 25 20 23 27 17 18 16 21 13 14 26 19 24 10 12 22 11 28 
A1945USNZHTROX,Yes,02.07.2018,08:31:08,02.07.2018,08:38:04,4,7,Male,2,35-44 years old,5,America,1,Science and technology,5,12,Paid streaming video services,2,Extremely often,1,No difference,3,Afternoon,2,more than 1 hour but less than 2 hours,3,Science-Fiction,3,Relaxing,3,TV,2,2,9,Fair,3,14,Good,4,10,Good,4,12,Fair,3,3,11,Good,4,29,Poor,2,71,Fair,3,17,Poor,2,16,Good,4,29,Poor,2,10,Good,4,13,Good,4,21,Good,4,26,Fair,3,10,Good,4,15,Fair,3,11,Poor,2,18,Poor,2,11,Good,4,11,Good,4,14,Fair,3,10,Good,4,1 2 3 4 5 8 7 6 9 20 27 11 18 24 10 22 16 17 13 25 15 23 14 19 12 26 21 28 
A1AQQFJAF8CI4H,Yes,02.07.2018,08:26:07,02.07.2018,08:33:48,5,31,Male,2,25-34 years old,4,America,1,Service,7,50,Paid streaming video services,2,Very often,2,No difference,3,Afternoon,2,more than 1 hour but less than 2 hours,3,Documentary,14,Relaxing,3,TV,2,18,13,Fair,3,39,Good,4,14,Excellent,5,13,Excellent,5,3,58,Excellent,5,13,Good,4,13,Excellent,5,11,Good,4,17,Excellent,5,12,Excellent,5,12,Excellent,5,12,Excellent,5,11,Excellent,5,12,Good,4,12,Excellent,5,11,Excellent,5,11,Excellent,5,18,Good,4,12,Excellent,5,13,Good,4,11,Good,4,16,Good,4,1 2 3 4 5 6 8 7 9 21 15 16 10 11 19 26 12 18 27 22 17 20 25 23 13 24 14 28 
